attendance_date,employee_id,scheduled_days,present_days,leave_days,absence_days,overtime_hours
2024-08-31,EMP00287,22,21,1,0,2.11
2024-09-30,EMP00287,21,20,1,0,5.88
2024-10-31,EMP00287,20,18,2,0,5.55
2024-11-30,EMP00287,20,20,0,0,5.31
2024-12-31,EMP00287,21,19,1,1,10.33
2022-12-31,EMP00288,22,18,4,0,8.4
2023-01-31,EMP00288,21,21,0,0,6.56
2023-02-28,EMP00288,23,21,2,0,8.92
2023-03-31,EMP00288,22,18,4,0,3.04
2023-04-30,EMP00288,22,19,3,0,8.53
2023-05-31,EMP00288,21,20,1,0,8.75
2023-06-30,EMP00288,22,21,1,0,0.48
2023-07-31,EMP00288,22,20,2,0,12.98
2023-08-31,EMP00288,21,20,1,0,3.59
2023-09-30,EMP00288,21,19,2,0,8.45
2023-10-31,EMP00288,21,21,0,0,13.82
2023-11-30,EMP00288,20,20,0,0,12.63
2023-12-31,EMP00288,22,21,1,0,8.17
2024-01-31,EMP00288,23,18,3,2,6.19
2024-02-29,EMP00288,23,21,2,0,12.74
2024-03-31,EMP00288,23,22,1,0,11.37
2024-04-30,EMP00288,23,22,1,0,4.91
2024-05-31,EMP00288,20,20,0,0,4.03
2024-06-30,EMP00288,23,22,1,0,0.0
2024-07-31,EMP00288,23,21,2,0,8.77
2024-08-31,EMP00288,22,21,1,0,7.59
2024-09-30,EMP00288,21,21,0,0,13.68
2024-10-31,EMP00288,22,19,3,0,9.8
2024-11-30,EMP00288,23,20,3,0,14.67
2024-12-31,EMP00288,20,18,2,0,4.51
2022-01-31,EMP00289,21,21,0,0,13.69
2022-02-28,EMP00289,23,22,1,0,5.36
2022-03-31,EMP00289,21,19,2,0,11.89
2022-04-30,EMP00289,22,22,0,0,0.71
2022-05-31,EMP00289,20,18,0,2,9.18
2022-06-30,EMP00289,22,19,2,1,0.0
2022-07-31,EMP00289,20,18,2,0,6.66
2022-08-31,EMP00289,20,19,1,0,10.2
2022-09-30,EMP00289,21,20,1,0,5.4
2022-10-31,EMP00289,21,20,0,1,2.75
2022-11-30,EMP00289,20,20,0,0,12.23
2022-12-31,EMP00289,23,22,1,0,7.48
2023-01-31,EMP00289,21,19,1,1,5.55
2023-02-28,EMP00289,20,18,2,0,8.21
2023-03-31,EMP00289,21,16,4,1,21.18
2023-04-30,EMP00289,22,21,1,0,13.77
2023-05-31,EMP00289,21,21,0,0,13.81
2023-06-30,EMP00289,23,20,1,2,10.18
2023-07-31,EMP00289,23,22,1,0,8.83
2023-08-31,EMP00289,20,19,1,0,0.0
2023-09-30,EMP00289,22,21,1,0,4.61
2023-10-31,EMP00289,20,19,1,0,5.6
2023-11-30,EMP00289,23,19,3,1,0.0
2023-12-31,EMP00289,20,20,0,0,2.21
2024-01-31,EMP00289,22,21,1,0,0.0
2024-02-29,EMP00289,21,21,0,0,7.81
2024-03-31,EMP00289,23,23,0,0,12.09
2024-04-30,EMP00289,22,19,2,1,13.53
2024-05-31,EMP00289,20,17,2,1,10.07
2024-06-30,EMP00289,22,18,3,1,3.18
2024-07-31,EMP00289,23,22,1,0,0.0
2024-08-31,EMP00289,21,18,3,0,0.0
2024-09-30,EMP00289,23,22,0,1,1.66
2024-10-31,EMP00289,21,16,4,1,3.56
2024-11-30,EMP00289,23,21,2,0,7.2
2024-12-31,EMP00289,23,22,0,1,2.93
2022-01-31,EMP00290,21,21,0,0,9.69
2022-02-28,EMP00290,22,21,0,1,6.84
2022-03-31,EMP00290,23,23,0,0,8.05
2022-04-30,EMP00290,23,22,1,0,13.7
2022-05-31,EMP00290,23,23,0,0,2.1
2022-06-30,EMP00290,21,20,0,1,10.09
2022-07-31,EMP00290,23,21,1,1,7.93
2022-08-31,EMP00290,20,20,0,0,6.33
2022-09-30,EMP00290,23,23,0,0,12.43
2022-10-31,EMP00290,23,21,2,0,12.4
2022-11-30,EMP00290,22,20,2,0,3.27
2022-12-31,EMP00290,23,23,0,0,7.09
2023-01-31,EMP00290,23,23,0,0,9.41
2023-02-28,EMP00290,23,21,1,1,6.63
2023-03-31,EMP00290,21,21,0,0,10.93
2023-04-30,EMP00290,23,22,1,0,9.41
2023-05-31,EMP00290,20,20,0,0,17.16
2023-06-30,EMP00290,21,21,0,0,0.35
2023-07-31,EMP00290,20,15,4,1,7.39
2023-08-31,EMP00290,20,18,2,0,3.46
2023-09-30,EMP00290,20,20,0,0,11.02
2023-10-31,EMP00290,20,18,2,0,0.0
2023-11-30,EMP00290,23,21,2,0,9.73
2023-12-31,EMP00290,20,18,2,0,4.85
2024-01-31,EMP00290,20,18,1,1,4.33
2024-02-29,EMP00290,21,20,0,1,0.77
2024-03-31,EMP00290,22,22,0,0,5.67
2024-04-30,EMP00290,22,21,1,0,13.42
2024-05-31,EMP00290,21,21,0,0,7.87
2024-06-30,EMP00290,21,21,0,0,11.14
2024-07-31,EMP00290,23,22,1,0,16.32
2024-08-31,EMP00290,23,23,0,0,9.32
2024-09-30,EMP00290,21,20,1,0,5.21
2024-10-31,EMP00290,23,21,2,0,10.34
2024-11-30,EMP00290,21,19,2,0,5.28
2024-12-31,EMP00290,20,16,4,0,5.48
2022-01-31,EMP00291,20,18,2,0,0.4
2022-02-28,EMP00291,21,18,3,0,12.63
2022-03-31,EMP00291,23,21,2,0,6.07
2022-04-30,EMP00291,22,21,1,0,8.91
2022-05-31,EMP00291,23,22,1,0,2.82
2022-06-30,EMP00291,21,21,0,0,10.18
2022-07-31,EMP00291,22,22,0,0,4.19
2022-08-31,EMP00291,22,20,2,0,7.29
2022-09-30,EMP00291,21,21,0,0,12.39
2022-10-31,EMP00291,20,18,2,0,11.95
2022-11-30,EMP00291,20,17,3,0,7.89
2022-12-31,EMP00291,23,21,2,0,0.0
2023-01-31,EMP00291,21,20,0,1,22.96
2023-02-28,EMP00291,20,20,0,0,16.73
2023-03-31,EMP00291,20,18,2,0,11.61
2023-04-30,EMP00291,20,18,2,0,4.23
2023-05-31,EMP00291,23,20,3,0,7.43
2023-06-30,EMP00291,22,22,0,0,5.28
2023-07-31,EMP00291,22,21,1,0,14.32
2023-08-31,EMP00291,21,20,1,0,9.31
2023-09-30,EMP00291,20,16,3,1,4.08
2023-10-31,EMP00291,23,21,2,0,5.65
2023-11-30,EMP00291,21,19,2,0,13.61
2023-12-31,EMP00291,23,23,0,0,16.0
2024-01-31,EMP00291,21,19,1,1,15.64
2024-02-29,EMP00291,20,18,2,0,11.79
2024-03-31,EMP00291,21,21,0,0,6.74
2024-04-30,EMP00291,23,22,0,1,0.0
2024-05-31,EMP00291,20,19,0,1,9.49
2024-06-30,EMP00291,23,22,1,0,7.99
2024-07-31,EMP00291,23,22,1,0,8.7
2024-08-31,EMP00291,23,21,2,0,8.27
2024-09-30,EMP00291,22,22,0,0,1.37
2024-10-31,EMP00291,22,18,3,1,10.79
2024-11-30,EMP00291,22,20,2,0,11.16
2024-12-31,EMP00291,22,22,0,0,11.41
2022-01-31,EMP00292,20,20,0,0,12.73
2022-02-28,EMP00292,23,23,0,0,11.02
2022-03-31,EMP00292,23,22,0,1,5.95
2022-04-30,EMP00292,22,21,0,1,7.65
2022-05-31,EMP00292,22,22,0,0,8.46
2022-06-30,EMP00292,20,18,2,0,8.54
2022-07-31,EMP00292,20,18,2,0,12.99
2022-08-31,EMP00292,23,21,0,2,11.22
2022-09-30,EMP00292,21,21,0,0,18.39
2022-10-31,EMP00292,20,19,1,0,19.03
2022-11-30,EMP00292,20,19,1,0,8.4
2022-12-31,EMP00292,22,22,0,0,0.0
2023-01-31,EMP00292,20,20,0,0,14.18
2023-02-28,EMP00292,22,22,0,0,5.3
2023-03-31,EMP00292,21,21,0,0,3.99
2023-04-30,EMP00292,22,21,1,0,6.01
2023-05-31,EMP00292,22,17,3,2,5.77
2023-06-30,EMP00292,22,19,3,0,11.06
2023-07-31,EMP00292,21,19,2,0,0.2
2023-08-31,EMP00292,23,21,2,0,2.61
2023-09-30,EMP00292,22,21,0,1,9.72
2023-10-31,EMP00292,22,20,2,0,11.11
2023-11-30,EMP00292,21,20,1,0,11.21
2023-12-31,EMP00292,22,19,2,1,4.06
2024-01-31,EMP00292,22,22,0,0,3.11
2024-02-29,EMP00292,23,22,1,0,5.47
2024-03-31,EMP00292,20,20,0,0,9.2
2024-04-30,EMP00292,21,18,2,1,15.43
2024-05-31,EMP00292,22,20,1,1,0.0
2024-06-30,EMP00292,23,21,2,0,6.9
2024-07-31,EMP00292,20,18,1,1,1.34
2024-08-31,EMP00292,23,19,2,2,0.0
2024-09-30,EMP00292,22,19,3,0,12.83
2024-10-31,EMP00292,20,19,1,0,10.72
2024-11-30,EMP00292,22,22,0,0,10.25
2024-12-31,EMP00292,21,19,2,0,12.61
2022-01-31,EMP00293,21,18,3,0,5.6
2022-02-28,EMP00293,20,17,3,0,5.84
2022-03-31,EMP00293,20,19,0,1,18.93
2022-04-30,EMP00293,23,19,4,0,6.77
2022-05-31,EMP00293,20,18,2,0,11.68
2022-06-30,EMP00293,23,22,1,0,8.03
2022-07-31,EMP00293,23,20,2,1,0.0
2022-08-31,EMP00293,23,23,0,0,0.0
2022-09-30,EMP00293,23,21,2,0,5.11
2022-10-31,EMP00293,20,15,4,1,13.28
2022-11-30,EMP00293,20,19,1,0,11.94
2022-12-31,EMP00293,20,19,1,0,12.57
2023-01-31,EMP00293,23,21,2,0,3.06
2023-02-28,EMP00293,22,20,2,0,16.08
2023-03-31,EMP00293,21,19,2,0,3.18
2023-04-30,EMP00293,22,21,1,0,9.06
2023-05-31,EMP00293,21,21,0,0,7.95
2023-06-30,EMP00293,23,21,2,0,7.13
2023-07-31,EMP00293,20,18,1,1,14.69
2023-08-31,EMP00293,20,19,1,0,4.47
2023-09-30,EMP00293,22,20,1,1,1.25
2023-10-31,EMP00293,23,23,0,0,8.1
2023-11-30,EMP00293,22,19,3,0,6.0
2023-12-31,EMP00293,23,19,4,0,24.89
2024-01-31,EMP00293,21,19,1,1,11.38
2024-02-29,EMP00293,22,22,0,0,5.95
2024-03-31,EMP00293,23,23,0,0,2.72
2024-04-30,EMP00293,20,18,2,0,0.0
2024-05-31,EMP00293,23,21,2,0,2.87
2024-06-30,EMP00293,20,18,2,0,8.57
2024-07-31,EMP00293,20,19,1,0,15.14
2024-08-31,EMP00293,22,21,0,1,13.61
2024-09-30,EMP00293,21,21,0,0,9.15
2024-10-31,EMP00293,22,22,0,0,6.38
2024-11-30,EMP00293,21,20,1,0,9.34
2024-12-31,EMP00293,22,21,1,0,5.41
2022-01-31,EMP00294,22,22,0,0,16.59
2022-02-28,EMP00294,20,19,1,0,7.05
2022-03-31,EMP00294,21,19,2,0,7.57
2022-04-30,EMP00294,20,19,1,0,0.0
2022-05-31,EMP00294,22,21,1,0,7.02
2022-06-30,EMP00294,23,23,0,0,12.18
2022-07-31,EMP00294,22,19,3,0,2.66
2022-08-31,EMP00294,22,22,0,0,4.25
2022-09-30,EMP00294,22,22,0,0,11.96
2022-10-31,EMP00294,21,20,1,0,0.62
2022-11-30,EMP00294,20,18,1,1,13.29
2022-12-31,EMP00294,22,21,1,0,5.34
2023-01-31,EMP00294,21,21,0,0,6.06
2023-02-28,EMP00294,20,19,1,0,2.38
2023-03-31,EMP00294,21,19,2,0,9.89
2023-04-30,EMP00294,21,21,0,0,20.3
2023-05-31,EMP00294,20,20,0,0,11.91
2023-06-30,EMP00294,20,17,3,0,3.68
2023-07-31,EMP00294,20,18,2,0,13.68
2023-08-31,EMP00294,23,22,1,0,6.42
2023-09-30,EMP00294,21,18,3,0,14.87
2023-10-31,EMP00294,22,21,1,0,12.03
2023-11-30,EMP00294,22,22,0,0,0.0
2023-12-31,EMP00294,21,19,0,2,2.98
2024-01-31,EMP00294,22,22,0,0,12.72
2024-02-29,EMP00294,20,18,2,0,8.76
2024-03-31,EMP00294,20,20,0,0,2.88
2024-04-30,EMP00294,21,20,1,0,4.83
2024-05-31,EMP00294,23,23,0,0,0.0
2024-06-30,EMP00294,22,22,0,0,7.56
2024-07-31,EMP00294,20,20,0,0,19.05
2024-08-31,EMP00294,22,22,0,0,12.02
2024-09-30,EMP00294,20,18,2,0,18.95
2024-10-31,EMP00294,21,20,1,0,12.41
2024-11-30,EMP00294,22,18,2,2,13.14
2024-12-31,EMP00294,23,23,0,0,17.87
2022-05-31,EMP00295,20,20,0,0,9.89
2022-06-30,EMP00295,22,21,1,0,7.06
2022-07-31,EMP00295,20,19,1,0,13.16
2022-08-31,EMP00295,20,17,3,0,15.27
2022-09-30,EMP00295,20,19,1,0,5.6
2022-10-31,EMP00295,23,23,0,0,4.39
2022-11-30,EMP00295,21,17,4,0,8.69
2022-12-31,EMP00295,21,21,0,0,12.16
2023-01-31,EMP00295,20,20,0,0,11.99
2023-02-28,EMP00295,23,22,1,0,0.88
2023-03-31,EMP00295,20,19,1,0,17.56
2023-04-30,EMP00295,22,22,0,0,4.79
2023-05-31,EMP00295,21,21,0,0,6.67
2023-06-30,EMP00295,23,22,0,1,3.49
2023-07-31,EMP00295,22,20,2,0,21.49
2023-08-31,EMP00295,22,19,3,0,9.21
2023-09-30,EMP00295,23,20,3,0,3.75
2023-10-31,EMP00295,22,22,0,0,12.32
2023-11-30,EMP00295,22,19,3,0,11.85
2023-12-31,EMP00295,23,23,0,0,7.06
2024-01-31,EMP00295,22,20,2,0,12.2
2024-02-29,EMP00295,22,21,1,0,3.87
2024-03-31,EMP00295,20,19,0,1,5.54
2024-04-30,EMP00295,22,20,1,1,0.0
2024-05-31,EMP00295,21,20,1,0,1.38
2024-06-30,EMP00295,20,16,4,0,17.04
2024-07-31,EMP00295,22,20,2,0,16.21
2024-08-31,EMP00295,20,16,4,0,8.33
2024-09-30,EMP00295,23,20,1,2,16.31
2024-10-31,EMP00295,20,18,2,0,7.2
2024-11-30,EMP00295,23,20,3,0,6.78
2024-12-31,EMP00295,21,18,3,0,8.28
2022-01-31,EMP00296,20,19,1,0,7.38
2022-02-28,EMP00296,20,18,2,0,6.92
2022-03-31,EMP00296,20,18,2,0,13.72
2022-04-30,EMP00296,23,21,2,0,8.75
2022-05-31,EMP00296,23,22,1,0,11.56
2022-06-30,EMP00296,20,20,0,0,13.16
2022-07-31,EMP00296,20,19,0,1,9.94
2022-08-31,EMP00296,20,19,1,0,3.15
2022-09-30,EMP00296,22,21,1,0,1.24
2022-10-31,EMP00296,22,22,0,0,8.74
2022-11-30,EMP00296,21,19,2,0,7.14
2022-12-31,EMP00296,20,19,0,1,8.44
2023-01-31,EMP00296,20,19,1,0,7.92
2023-02-28,EMP00296,20,20,0,0,20.92
2023-03-31,EMP00296,23,23,0,0,1.35
2023-04-30,EMP00296,22,21,1,0,0.0
2023-05-31,EMP00296,22,22,0,0,9.66
2023-06-30,EMP00296,23,22,1,0,6.12
2023-07-31,EMP00296,22,21,1,0,9.58
2023-08-31,EMP00296,22,22,0,0,10.92
2023-09-30,EMP00296,23,21,2,0,14.42
2023-10-31,EMP00296,23,21,1,1,0.46
2023-11-30,EMP00296,23,23,0,0,5.22
2023-12-31,EMP00296,22,22,0,0,10.14
2024-01-31,EMP00296,22,22,0,0,11.85
2024-02-29,EMP00296,22,17,4,1,18.97
2024-03-31,EMP00296,22,19,3,0,12.78
2024-04-30,EMP00296,22,21,1,0,7.72
2024-05-31,EMP00296,20,17,3,0,3.55
2024-06-30,EMP00296,20,18,2,0,5.18
2024-07-31,EMP00296,23,20,3,0,5.04
2024-08-31,EMP00296,23,22,1,0,11.28
2024-09-30,EMP00296,20,18,1,1,9.28
2024-10-31,EMP00296,20,19,0,1,1.38
2024-11-30,EMP00296,21,17,4,0,5.82
2024-12-31,EMP00296,23,23,0,0,12.39
2022-01-31,EMP00297,22,18,2,2,9.76
2022-02-28,EMP00297,21,19,2,0,10.84
2022-03-31,EMP00297,23,21,1,1,9.91
2022-04-30,EMP00297,21,20,0,1,16.13
2022-05-31,EMP00297,20,20,0,0,9.18
2022-06-30,EMP00297,21,17,3,1,6.07
2022-07-31,EMP00297,21,18,3,0,3.42
2022-08-31,EMP00297,23,20,1,2,9.25
2022-09-30,EMP00297,22,21,1,0,0.0
2022-10-31,EMP00297,22,22,0,0,7.08
2022-11-30,EMP00297,20,15,3,2,6.97
2022-12-31,EMP00297,23,23,0,0,1.18
2023-01-31,EMP00297,23,22,1,0,3.36
2023-02-28,EMP00297,20,20,0,0,12.05
2023-03-31,EMP00297,20,18,2,0,9.15
2023-04-30,EMP00297,21,20,1,0,8.51
2023-05-31,EMP00297,22,21,1,0,9.53
2023-06-30,EMP00297,20,17,3,0,8.46
2023-07-31,EMP00297,22,22,0,0,14.21
2023-08-31,EMP00297,23,22,0,1,8.62
2023-09-30,EMP00297,20,18,2,0,0.71
2023-10-31,EMP00297,21,20,0,1,16.15
2023-11-30,EMP00297,20,19,1,0,9.85
2023-12-31,EMP00297,22,21,1,0,5.05
2024-01-31,EMP00297,21,21,0,0,1.73
2024-02-29,EMP00297,22,22,0,0,9.98
2024-03-31,EMP00297,23,20,2,1,7.41
2024-04-30,EMP00297,23,23,0,0,15.87
2024-05-31,EMP00297,21,21,0,0,6.27
2024-06-30,EMP00297,22,20,2,0,3.81
2024-07-31,EMP00297,22,22,0,0,12.48
2024-08-31,EMP00297,22,20,2,0,12.63
2024-09-30,EMP00297,22,21,1,0,8.84
2024-10-31,EMP00297,20,18,2,0,11.38
2024-11-30,EMP00297,23,23,0,0,7.81
2024-12-31,EMP00297,22,21,1,0,9.17
2022-01-31,EMP00298,23,22,1,0,13.82
2022-02-28,EMP00298,20,19,1,0,11.13
2022-03-31,EMP00298,22,19,3,0,7.15
2022-04-30,EMP00298,22,20,2,0,14.76
2022-05-31,EMP00298,21,21,0,0,0.0
2022-06-30,EMP00298,20,18,2,0,18.26
2022-07-31,EMP00298,22,21,1,0,0.0
2022-08-31,EMP00298,23,22,1,0,4.86
2022-09-30,EMP00298,20,20,0,0,7.8
2022-10-31,EMP00298,23,20,1,2,7.27
2022-11-30,EMP00298,20,16,2,2,13.03
2022-12-31,EMP00298,22,19,3,0,2.71
2023-01-31,EMP00298,21,19,2,0,9.3
2023-02-28,EMP00298,22,21,1,0,5.11
2023-03-31,EMP00298,22,22,0,0,9.48
2023-04-30,EMP00298,23,22,0,1,7.68
2023-05-31,EMP00298,20,20,0,0,8.46
2023-06-30,EMP00298,21,19,2,0,5.25
2023-07-31,EMP00298,20,18,2,0,5.45
2023-08-31,EMP00298,22,19,3,0,9.44
2023-09-30,EMP00298,21,20,1,0,12.72
2023-10-31,EMP00298,22,20,1,1,5.01
2023-11-30,EMP00298,23,20,3,0,3.66
2023-12-31,EMP00298,20,15,4,1,11.07
2024-01-31,EMP00298,23,21,2,0,7.84
2024-02-29,EMP00298,21,17,3,1,12.15
2024-03-31,EMP00298,20,20,0,0,3.47
2024-04-30,EMP00298,22,20,2,0,0.0
2024-05-31,EMP00298,22,22,0,0,5.33
2024-06-30,EMP00298,20,16,3,1,4.17
2024-07-31,EMP00298,23,20,3,0,7.61
2024-08-31,EMP00298,22,22,0,0,4.82
2024-09-30,EMP00298,22,22,0,0,11.71
2024-10-31,EMP00298,23,23,0,0,6.56
2024-11-30,EMP00298,22,20,2,0,8.75
2024-12-31,EMP00298,20,19,1,0,8.79
2022-01-31,EMP00299,23,22,1,0,8.97
2022-02-28,EMP00299,21,19,2,0,7.88
2022-03-31,EMP00299,23,23,0,0,10.55
2022-04-30,EMP00299,22,21,1,0,4.02
2022-05-31,EMP00299,21,20,1,0,15.0
2022-06-30,EMP00299,23,22,1,0,6.82
2022-07-31,EMP00299,22,22,0,0,1.44
2022-08-31,EMP00299,21,20,1,0,8.94
2022-09-30,EMP00299,20,19,1,0,3.74
2022-10-31,EMP00299,23,23,0,0,11.33
2022-11-30,EMP00299,21,20,1,0,19.05
2022-12-31,EMP00299,21,20,1,0,4.07
2023-01-31,EMP00299,22,20,2,0,9.66
2023-02-28,EMP00299,20,17,3,0,0.0
2023-03-31,EMP00299,23,21,1,1,10.27
2023-04-30,EMP00299,22,19,3,0,3.57
2023-05-31,EMP00299,23,21,0,2,4.88
2023-06-30,EMP00299,22,19,1,2,2.49
2023-07-31,EMP00299,23,23,0,0,11.66
2023-08-31,EMP00299,22,19,3,0,13.04
2023-09-30,EMP00299,22,21,1,0,8.12
2023-10-31,EMP00299,23,23,0,0,3.68
2023-11-30,EMP00299,21,19,2,0,15.95
2023-12-31,EMP00299,21,15,4,2,4.25
2024-01-31,EMP00299,22,22,0,0,0.0
2024-02-29,EMP00299,23,20,3,0,10.29
2024-03-31,EMP00299,22,19,2,1,2.48
2024-04-30,EMP00299,23,23,0,0,12.94
2024-05-31,EMP00299,21,18,3,0,6.09
2024-06-30,EMP00299,21,20,1,0,11.02
2024-07-31,EMP00299,21,16,4,1,15.01
2024-08-31,EMP00299,23,19,4,0,1.96
2024-09-30,EMP00299,23,22,1,0,5.17
2024-10-31,EMP00299,23,22,0,1,7.62
2024-11-30,EMP00299,20,18,2,0,15.69
2024-12-31,EMP00299,22,20,2,0,4.71
2022-01-31,EMP00300,22,20,1,1,5.03
2022-02-28,EMP00300,22,21,0,1,10.39
2022-03-31,EMP00300,21,18,2,1,5.11
2022-04-30,EMP00300,23,22,1,0,8.76
2022-05-31,EMP00300,21,19,1,1,0.24
2022-06-30,EMP00300,21,21,0,0,19.07
2022-07-31,EMP00300,22,18,4,0,1.26
2022-08-31,EMP00300,23,23,0,0,6.39
2022-09-30,EMP00300,20,19,1,0,7.84
2022-10-31,EMP00300,23,23,0,0,17.56
2022-11-30,EMP00300,23,23,0,0,1.38
2022-12-31,EMP00300,23,21,2,0,17.92
2023-01-31,EMP00300,20,18,0,2,11.79
2023-02-28,EMP00300,21,20,1,0,10.09
2023-03-31,EMP00300,20,19,1,0,3.08
2023-04-30,EMP00300,23,23,0,0,10.86
2023-05-31,EMP00300,23,23,0,0,4.38
2023-06-30,EMP00300,20,19,1,0,14.33
2023-07-31,EMP00300,23,21,2,0,3.14
2023-08-31,EMP00300,20,19,0,1,7.43
2023-09-30,EMP00300,21,19,2,0,5.22
2023-10-31,EMP00300,21,21,0,0,3.06
2023-11-30,EMP00300,21,20,1,0,11.71
2023-12-31,EMP00300,20,19,1,0,10.68
2024-01-31,EMP00300,23,20,2,1,14.05
2024-02-29,EMP00300,23,20,3,0,0.0
2024-03-31,EMP00300,23,22,0,1,13.32
2024-04-30,EMP00300,20,18,2,0,20.53
2024-05-31,EMP00300,20,19,1,0,5.74
2024-06-30,EMP00300,20,18,2,0,17.48
2024-07-31,EMP00300,22,22,0,0,6.68
2024-08-31,EMP00300,22,21,1,0,1.14
2024-09-30,EMP00300,21,21,0,0,6.47
2024-10-31,EMP00300,20,20,0,0,13.24
2024-11-30,EMP00300,21,20,1,0,3.81
2024-12-31,EMP00300,21,20,1,0,5.0
2022-12-31,EMP00301,22,20,2,0,10.97
2023-01-31,EMP00301,23,23,0,0,8.02
2023-02-28,EMP00301,21,20,1,0,10.92
2023-03-31,EMP00301,20,19,1,0,9.19
2023-04-30,EMP00301,22,21,1,0,10.4
2023-05-31,EMP00301,21,19,2,0,5.84
2023-06-30,EMP00301,23,21,0,2,9.16
2023-07-31,EMP00301,20,18,2,0,3.36
2023-08-31,EMP00301,21,19,1,1,14.44
2023-09-30,EMP00301,20,19,1,0,4.83
2023-10-31,EMP00301,23,22,1,0,13.64
2023-11-30,EMP00301,22,21,0,1,6.83
2023-12-31,EMP00301,20,19,1,0,9.01
2024-01-31,EMP00301,23,22,1,0,5.53
2024-02-29,EMP00301,21,21,0,0,2.92
2024-03-31,EMP00301,20,18,0,2,0.0
2024-04-30,EMP00301,23,23,0,0,2.72
2024-05-31,EMP00301,22,20,0,2,6.38
2024-06-30,EMP00301,21,21,0,0,9.06
2024-07-31,EMP00301,20,18,2,0,13.05
2024-08-31,EMP00301,20,18,0,2,5.77
2024-09-30,EMP00301,20,20,0,0,3.59
2024-10-31,EMP00301,22,19,3,0,0.79
2024-11-30,EMP00301,20,19,1,0,10.4
2024-12-31,EMP00301,23,23,0,0,14.92
2023-02-28,EMP00302,20,18,2,0,14.33
2023-03-31,EMP00302,22,19,3,0,11.55
2023-04-30,EMP00302,23,20,1,2,11.19
2023-05-31,EMP00302,21,21,0,0,16.49
2023-06-30,EMP00302,20,20,0,0,9.66
2023-07-31,EMP00302,23,20,3,0,11.23
2023-08-31,EMP00302,23,23,0,0,6.4
2023-09-30,EMP00302,21,20,1,0,1.19
2023-10-31,EMP00302,23,21,2,0,4.58
2023-11-30,EMP00302,23,19,4,0,7.95
2023-12-31,EMP00302,21,21,0,0,8.3
2024-01-31,EMP00302,22,18,4,0,17.63
2024-02-29,EMP00302,23,23,0,0,8.41
2024-03-31,EMP00302,22,18,4,0,13.89
2024-04-30,EMP00302,23,21,2,0,5.82
2024-05-31,EMP00302,20,19,0,1,6.44
2024-06-30,EMP00302,21,21,0,0,1.35
2024-07-31,EMP00302,22,20,1,1,4.29
2024-08-31,EMP00302,20,19,1,0,10.63
2024-09-30,EMP00302,20,19,1,0,8.04
2024-10-31,EMP00302,21,21,0,0,12.71
2024-11-30,EMP00302,23,20,3,0,8.91
2024-12-31,EMP00302,23,20,2,1,6.24
2022-01-31,EMP00303,23,19,4,0,18.74
2022-02-28,EMP00303,22,21,1,0,7.53
2022-03-31,EMP00303,22,21,0,1,13.82
2022-04-30,EMP00303,22,22,0,0,5.99
2022-05-31,EMP00303,21,18,3,0,11.55
2022-06-30,EMP00303,21,16,3,2,12.64
2022-07-31,EMP00303,23,23,0,0,9.04
2022-08-31,EMP00303,20,18,2,0,0.0
2022-09-30,EMP00303,22,18,2,2,8.09
2022-10-31,EMP00303,20,18,2,0,14.15
2022-11-30,EMP00303,21,21,0,0,10.64
2022-12-31,EMP00303,23,21,2,0,10.23
2023-01-31,EMP00303,20,18,2,0,0.0
2023-02-28,EMP00303,20,19,1,0,4.4
2023-03-31,EMP00303,23,23,0,0,10.06
2023-04-30,EMP00303,20,18,2,0,10.05
2023-05-31,EMP00303,22,17,3,2,14.07
2023-06-30,EMP00303,22,20,2,0,7.28
2023-07-31,EMP00303,20,20,0,0,10.03
2023-08-31,EMP00303,21,21,0,0,8.08
2023-09-30,EMP00303,21,19,2,0,3.07
2023-10-31,EMP00303,21,19,1,1,0.0
2023-11-30,EMP00303,23,20,1,2,10.16
2023-12-31,EMP00303,23,23,0,0,8.87
2024-01-31,EMP00303,22,21,1,0,4.91
2024-02-29,EMP00303,22,21,1,0,0.0
2024-03-31,EMP00303,23,22,1,0,11.15
2024-04-30,EMP00303,22,20,2,0,6.67
2024-05-31,EMP00303,21,19,2,0,10.78
2024-06-30,EMP00303,22,20,2,0,17.32
2024-07-31,EMP00303,23,21,2,0,0.0
2024-08-31,EMP00303,23,20,3,0,4.5
2024-09-30,EMP00303,21,21,0,0,6.95
2024-10-31,EMP00303,21,19,1,1,15.27
2024-11-30,EMP00303,23,22,1,0,0.0
2024-12-31,EMP00303,22,20,2,0,17.68
2022-01-31,EMP00304,20,19,1,0,8.68
2022-02-28,EMP00304,21,20,1,0,7.52
2022-03-31,EMP00304,20,19,0,1,7.01
2022-04-30,EMP00304,20,19,1,0,5.82
2022-05-31,EMP00304,23,23,0,0,13.24
2022-06-30,EMP00304,22,21,1,0,2.66
2022-07-31,EMP00304,23,20,2,1,9.73
2022-08-31,EMP00304,20,19,1,0,6.08
2022-09-30,EMP00304,21,21,0,0,4.19
2022-10-31,EMP00304,23,23,0,0,20.93
2022-11-30,EMP00304,21,19,2,0,10.1
2022-12-31,EMP00304,20,17,2,1,11.07
2023-01-31,EMP00304,22,21,1,0,13.69
2023-02-28,EMP00304,21,19,2,0,0.89
2023-03-31,EMP00304,20,20,0,0,16.76
2023-04-30,EMP00304,20,20,0,0,0.0
