performance_date,employee_id,rating_code,goals_completed,promotion_flag,bonus_amount
2024-06-30,EMP00381,3,8,False,127166.79
2024-09-30,EMP00381,4,11,False,54287.84
2024-12-31,EMP00381,4,3,False,167734.69
2024-09-30,EMP00382,3,11,False,19922.4
2024-12-31,EMP00382,4,9,True,31680.53
2022-03-31,EMP00383,4,6,False,180509.14
2022-06-30,EMP00383,4,9,False,143920.43
2022-09-30,EMP00383,3,11,False,48512.21
2022-12-31,EMP00383,4,5,False,72172.32
2023-03-31,EMP00383,3,11,False,168416.56
2023-06-30,EMP00383,3,7,False,89535.66
2023-09-30,EMP00383,2,10,False,0.0
2023-12-31,EMP00383,2,8,False,0.0
2024-03-31,EMP00383,3,9,False,167476.12
2024-06-30,EMP00383,5,6,False,215482.92
2024-09-30,EMP00383,4,3,True,123627.23
2024-12-31,EMP00383,3,3,False,81209.78
2023-09-30,EMP00384,2,11,False,0.0
2023-12-31,EMP00384,5,3,False,160633.33
2022-03-31,EMP00385,3,7,False,48912.8
2022-06-30,EMP00385,3,8,False,12717.86
2022-09-30,EMP00385,3,5,False,42186.7
2022-12-31,EMP00385,3,5,False,46889.6
2023-03-31,EMP00385,3,11,False,29022.32
2023-06-30,EMP00385,4,10,False,25639.7
2023-09-30,EMP00385,1,9,False,0.0
2023-12-31,EMP00385,3,4,False,19084.96
2024-03-31,EMP00385,3,3,False,30724.23
2024-06-30,EMP00385,4,10,False,20751.81
2024-09-30,EMP00385,3,6,False,10571.83
2024-12-31,EMP00385,3,10,False,27198.36
2022-03-31,EMP00386,3,6,False,148601.34
2022-06-30,EMP00386,3,12,False,88209.71
2022-09-30,EMP00386,3,8,False,174627.21
2022-12-31,EMP00386,3,12,False,109812.01
2022-03-31,EMP00387,5,10,False,55776.3
2022-06-30,EMP00387,3,11,False,74158.45
2022-09-30,EMP00387,2,5,False,0.0
2022-12-31,EMP00387,3,12,False,60732.35
2023-03-31,EMP00387,3,11,False,33720.34
2023-06-30,EMP00387,3,5,False,60947.19
2023-09-30,EMP00387,3,12,False,31077.77
2023-12-31,EMP00387,4,8,False,42422.75
2024-03-31,EMP00387,3,10,False,69386.68
2024-06-30,EMP00387,3,12,False,34226.7
2024-09-30,EMP00387,2,8,False,0.0
2024-12-31,EMP00387,2,11,False,0.0
2022-03-31,EMP00388,3,12,False,46688.37
2022-06-30,EMP00388,5,5,True,29220.08
2022-09-30,EMP00388,3,8,False,47246.76
2022-12-31,EMP00388,5,12,False,20308.75
2023-03-31,EMP00388,4,3,False,72844.6
2023-06-30,EMP00388,3,7,False,53299.54
2023-09-30,EMP00388,3,5,False,14585.96
2023-12-31,EMP00388,1,5,False,0.0
2024-03-31,EMP00388,4,12,False,43535.2
2024-06-30,EMP00388,3,12,False,29606.78
2024-09-30,EMP00388,4,4,False,61229.48
2024-12-31,EMP00388,3,5,False,57247.1
2022-03-31,EMP00389,3,11,False,97560.8
2022-06-30,EMP00389,4,3,False,36352.64
2022-09-30,EMP00389,3,5,False,59515.17
2022-12-31,EMP00389,4,5,False,52357.22
2023-03-31,EMP00389,4,10,False,109250.87
2023-06-30,EMP00389,1,4,False,0.0
2023-09-30,EMP00389,3,3,False,108201.76
2023-12-31,EMP00389,3,10,False,47988.32
2024-03-31,EMP00389,5,4,False,67003.86
2024-06-30,EMP00389,3,10,False,118819.22
2024-09-30,EMP00389,5,4,False,84399.89
2024-12-31,EMP00389,1,6,False,0.0
2024-03-31,EMP00390,3,5,False,10876.95
2024-06-30,EMP00390,5,3,False,31307.02
2024-09-30,EMP00390,2,3,False,0.0
2024-12-31,EMP00390,3,3,False,33701.86
2022-03-31,EMP00391,3,3,False,160298.74
2022-06-30,EMP00391,4,5,False,41643.77
2022-09-30,EMP00391,4,7,False,124262.84
2022-12-31,EMP00391,5,10,False,55395.61
2023-03-31,EMP00391,3,3,False,168894.49
2023-06-30,EMP00391,2,11,False,0.0
2023-09-30,EMP00391,3,6,False,147576.14
2023-12-31,EMP00391,4,9,False,182936.42
2024-03-31,EMP00391,3,11,False,142012.17
2024-06-30,EMP00391,4,5,False,120029.63
2024-09-30,EMP00391,5,10,False,87181.87
2024-12-31,EMP00391,2,10,False,0.0
2022-03-31,EMP00392,3,5,False,40529.59
2022-06-30,EMP00392,3,7,False,33686.43
2022-09-30,EMP00392,3,7,False,78179.59
2022-12-31,EMP00392,4,6,False,87884.44
2023-03-31,EMP00392,5,12,False,68060.62
2023-06-30,EMP00392,4,10,False,82927.32
2023-09-30,EMP00392,3,3,False,81787.15
2023-12-31,EMP00392,3,6,False,29512.2
2024-03-31,EMP00392,3,11,False,77972.78
2024-06-30,EMP00392,3,8,False,59033.72
2024-09-30,EMP00392,3,8,False,69434.09
2024-12-31,EMP00392,3,5,False,82163.37
2022-03-31,EMP00393,4,4,False,53324.06
2022-06-30,EMP00393,2,5,False,0.0
2022-09-30,EMP00393,5,11,False,145377.98
2022-12-31,EMP00393,4,5,False,133027.94
2023-03-31,EMP00393,3,3,False,139779.9
2023-06-30,EMP00393,3,3,False,140317.97
2023-09-30,EMP00393,3,9,False,107848.99
2023-12-31,EMP00393,3,5,False,87473.28
2024-03-31,EMP00393,5,6,False,87944.99
2024-06-30,EMP00393,4,10,False,30297.74
2024-09-30,EMP00393,2,4,False,0.0
2024-12-31,EMP00393,4,11,False,32913.45
2022-03-31,EMP00394,4,12,False,87019.82
2022-06-30,EMP00394,3,12,False,103257.0
2022-09-30,EMP00394,4,7,False,105541.04
2022-12-31,EMP00394,3,9,False,96096.18
2023-03-31,EMP00394,3,3,False,85758.52
2023-06-30,EMP00394,2,8,False,0.0
2023-09-30,EMP00394,5,10,False,27477.69
2023-12-31,EMP00394,5,9,False,141957.46
2024-03-31,EMP00394,3,10,False,120059.4
2024-06-30,EMP00394,3,11,False,105974.91
2024-09-30,EMP00394,4,10,False,115043.19
2024-12-31,EMP00394,3,8,False,125724.31
2022-03-31,EMP00395,5,8,False,138611.79
2022-06-30,EMP00395,5,5,False,137719.71
2022-09-30,EMP00395,3,6,False,68508.78
2022-12-31,EMP00395,2,5,False,0.0
2023-03-31,EMP00395,4,8,False,29301.66
2023-06-30,EMP00395,5,9,False,95236.04
2023-09-30,EMP00395,3,9,False,112904.31
2023-12-31,EMP00395,3,7,False,169343.1
2024-03-31,EMP00395,2,3,False,0.0
2024-06-30,EMP00395,3,9,False,141379.45
2022-03-31,EMP00396,3,12,False,73211.24
2022-06-30,EMP00396,2,8,False,0.0
2022-09-30,EMP00396,5,3,True,51351.24
2022-12-31,EMP00396,2,11,False,0.0
2023-03-31,EMP00396,4,3,False,63407.28
2023-06-30,EMP00396,3,5,False,82107.42
2023-09-30,EMP00396,4,3,False,22395.92
2023-12-31,EMP00396,3,12,False,76868.04
2024-03-31,EMP00396,5,4,False,61822.1
2024-06-30,EMP00396,3,3,False,54828.92
2024-09-30,EMP00396,4,5,False,66226.55
2024-12-31,EMP00396,5,7,False,70069.91
2022-03-31,EMP00397,3,8,False,90362.17
2022-06-30,EMP00397,4,9,False,72371.01
2022-09-30,EMP00397,4,5,False,75062.48
2022-12-31,EMP00397,4,10,False,211592.64
2023-03-31,EMP00397,2,8,False,0.0
2023-06-30,EMP00397,5,12,False,64844.96
2023-09-30,EMP00397,3,9,False,45583.37
2023-12-31,EMP00397,2,6,False,0.0
2024-03-31,EMP00397,4,6,False,43612.73
2024-06-30,EMP00397,3,8,False,43903.81
2024-09-30,EMP00397,3,7,False,120963.39
2024-12-31,EMP00397,4,7,False,130075.08
2023-12-31,EMP00398,3,4,False,23841.81
2024-03-31,EMP00398,1,3,False,0.0
2024-06-30,EMP00398,4,6,True,22240.9
2024-09-30,EMP00398,3,7,False,43824.93
2024-12-31,EMP00398,4,6,False,32709.79
2022-03-31,EMP00399,4,5,False,39082.52
2022-06-30,EMP00399,3,12,False,50132.53
2022-09-30,EMP00399,3,4,False,47782.69
2022-12-31,EMP00399,5,5,False,36338.08
2023-03-31,EMP00399,4,8,False,37252.04
2023-06-30,EMP00399,3,7,False,39255.57
2023-09-30,EMP00399,5,7,False,39904.38
2023-12-31,EMP00399,2,10,False,0.0
2024-03-31,EMP00399,3,10,False,21598.38
2024-06-30,EMP00399,3,6,False,46579.67
2024-09-30,EMP00399,2,4,False,0.0
2024-12-31,EMP00399,3,8,False,39388.25
2022-03-31,EMP00400,5,10,False,52873.56
2022-06-30,EMP00400,3,4,False,55798.02
2022-09-30,EMP00400,3,10,False,60024.22
2022-12-31,EMP00400,3,12,False,14518.3
2023-03-31,EMP00400,4,9,False,50805.52
2023-06-30,EMP00400,3,10,False,59685.37
2023-09-30,EMP00400,3,11,False,65532.32
2023-12-31,EMP00400,3,12,False,31962.64
2024-03-31,EMP00400,3,3,False,22121.02
2024-06-30,EMP00400,3,5,False,65512.67
2024-09-30,EMP00400,2,7,False,0.0
2024-12-31,EMP00400,3,6,False,31161.45
2022-03-31,EMP00401,5,6,False,58565.85
2022-06-30,EMP00401,3,8,False,16415.04
2022-09-30,EMP00401,5,7,False,24050.75
2022-12-31,EMP00401,5,7,False,63878.31
2023-03-31,EMP00401,2,12,False,0.0
2023-06-30,EMP00401,4,7,False,14705.26
2023-09-30,EMP00401,2,4,False,0.0
2023-12-31,EMP00401,5,10,True,55027.42
2024-03-31,EMP00401,3,7,False,39853.54
2024-06-30,EMP00401,3,4,False,47546.9
2024-09-30,EMP00401,3,12,False,65927.88
2024-12-31,EMP00401,3,12,False,65650.1
2022-03-31,EMP00402,3,10,False,36521.66
2022-06-30,EMP00402,4,8,False,34657.02
2022-03-31,EMP00403,3,6,False,41914.94
2022-06-30,EMP00403,5,5,False,32375.78
2022-09-30,EMP00403,4,5,False,45203.22
2022-12-31,EMP00403,5,6,False,84018.61
2023-03-31,EMP00403,3,8,False,44836.99
2023-06-30,EMP00403,1,8,False,0.0
2023-09-30,EMP00403,3,6,False,79130.24
2023-12-31,EMP00403,2,3,False,0.0
2024-03-31,EMP00403,3,5,False,75790.12
2024-06-30,EMP00403,2,6,False,0.0
2024-09-30,EMP00403,3,9,False,80516.53
2024-12-31,EMP00403,5,9,False,47807.95
2022-03-31,EMP00404,4,9,False,17574.05
2022-06-30,EMP00404,3,7,False,44612.0
2022-09-30,EMP00404,5,8,True,13578.15
2022-12-31,EMP00404,5,6,False,65034.76
2023-03-31,EMP00404,5,6,False,32410.19
2023-06-30,EMP00404,5,4,False,46020.9
2023-09-30,EMP00404,2,11,False,0.0
2023-12-31,EMP00404,3,9,False,37765.56
2024-03-31,EMP00404,3,6,False,34944.95
2024-06-30,EMP00404,4,7,False,24910.64
2024-09-30,EMP00404,3,5,False,41149.09
2024-12-31,EMP00404,3,6,False,61462.32
2023-12-31,EMP00405,3,11,False,9840.26
2024-03-31,EMP00405,3,8,False,44089.39
2024-06-30,EMP00405,4,8,True,11972.82
2024-09-30,EMP00405,2,3,False,0.0
2024-12-31,EMP00405,4,5,False,28240.88
2022-12-31,EMP00406,4,10,False,28807.13
2023-03-31,EMP00406,3,4,False,21222.03
2023-06-30,EMP00406,1,9,False,0.0
2023-09-30,EMP00406,3,4,False,26775.91
2023-12-31,EMP00406,3,6,False,76105.94
2024-03-31,EMP00406,3,8,False,27913.64
2024-06-30,EMP00406,3,6,False,124978.86
2024-09-30,EMP00406,4,8,False,79974.16
2024-12-31,EMP00406,3,6,False,51220.77
2022-03-31,EMP00407,3,12,False,26524.65
2022-06-30,EMP00407,4,8,False,23361.43
2022-09-30,EMP00407,4,11,False,18654.39
2022-12-31,EMP00407,4,10,False,15769.67
2023-03-31,EMP00407,3,6,False,15965.67
2023-06-30,EMP00407,3,6,False,26127.02
2023-09-30,EMP00407,3,6,False,36483.35
2023-12-31,EMP00407,4,5,False,24034.05
2024-03-31,EMP00407,3,8,False,40483.53
2022-03-31,EMP00408,4,11,False,72034.87
2022-06-30,EMP00408,4,10,False,121981.4
2022-09-30,EMP00408,2,8,False,0.0
2022-12-31,EMP00408,4,8,False,114914.01
2023-03-31,EMP00408,1,9,False,0.0
2023-06-30,EMP00408,1,4,False,0.0
2022-03-31,EMP00409,3,4,False,28460.15
2022-06-30,EMP00409,2,5,False,0.0
2022-09-30,EMP00409,3,5,False,88466.4
2022-06-30,EMP00410,1,5,False,0.0
2022-09-30,EMP00410,5,11,False,56944.31
2022-12-31,EMP00410,4,6,False,34339.28
2023-03-31,EMP00410,4,3,False,35105.55
2023-06-30,EMP00410,3,11,False,45514.51
2023-09-30,EMP00410,3,5,False,40078.82
2023-12-31,EMP00410,3,11,False,13670.83
2024-03-31,EMP00410,3,6,False,40616.77
2024-06-30,EMP00410,3,11,False,15845.37
2024-09-30,EMP00410,3,3,False,66170.12
2024-12-31,EMP00410,3,3,False,54647.68
2022-03-31,EMP00411,4,10,False,40166.67
2022-06-30,EMP00411,5,12,False,18174.5
2022-09-30,EMP00411,4,8,False,23227.92
2022-12-31,EMP00411,4,12,False,32568.46
2023-03-31,EMP00411,3,8,False,49368.34
2023-06-30,EMP00411,3,6,False,58822.18
2023-09-30,EMP00411,3,4,False,29784.43
2023-12-31,EMP00411,3,6,False,43128.92
2024-03-31,EMP00411,3,8,False,71450.78
2024-06-30,EMP00411,3,11,False,38901.3
2024-09-30,EMP00411,4,5,False,51993.73
2024-12-31,EMP00411,3,5,False,38498.64
2022-03-31,EMP00412,2,4,False,0.0
2022-06-30,EMP00412,3,10,False,32264.28
2022-09-30,EMP00412,2,9,False,0.0
2022-12-31,EMP00412,3,12,False,34313.52
2023-03-31,EMP00412,3,7,False,55804.77
2023-06-30,EMP00412,2,3,False,0.0
2023-09-30,EMP00412,3,8,False,30888.42
2023-12-31,EMP00412,3,11,False,45673.4
2024-03-31,EMP00412,3,12,False,66683.78
2024-06-30,EMP00412,4,5,False,42572.9
2024-09-30,EMP00412,3,11,False,15137.78
2024-12-31,EMP00412,3,5,False,27737.07
2022-03-31,EMP00413,4,7,False,33753.45
2022-06-30,EMP00413,3,3,False,180704.42
2022-09-30,EMP00413,4,4,False,133071.03
2022-12-31,EMP00413,2,11,False,0.0
2023-03-31,EMP00413,3,4,False,69717.09
2023-06-30,EMP00413,3,8,False,104247.92
2023-09-30,EMP00413,4,12,False,37931.1
2023-12-31,EMP00413,4,5,False,174242.09
2024-03-31,EMP00413,1,5,False,0.0
2024-06-30,EMP00413,4,9,False,75169.89
2024-09-30,EMP00413,4,8,False,187552.7
2024-12-31,EMP00413,2,5,False,0.0
2022-03-31,EMP00414,5,8,False,34584.16
2022-06-30,EMP00414,3,6,False,50795.55
2022-09-30,EMP00414,4,9,False,27167.73
2022-12-31,EMP00414,3,8,False,36963.59
2023-03-31,EMP00414,3,12,False,73780.54
2023-06-30,EMP00414,3,11,False,62435.0
2023-09-30,EMP00414,4,3,False,27547.73
2023-12-31,EMP00414,1,5,False,0.0
2024-03-31,EMP00414,3,3,False,35476.52
2024-06-30,EMP00414,3,4,False,41431.44
2024-09-30,EMP00414,3,9,False,81461.99
2024-12-31,EMP00414,3,7,False,50114.17
2022-03-31,EMP00415,1,10,False,0.0
2022-06-30,EMP00415,2,3,False,0.0
2022-09-30,EMP00415,4,9,False,162262.85
2022-12-31,EMP00415,3,12,False,79566.25
2023-03-31,EMP00415,4,11,True,69125.61
2023-06-30,EMP00415,4,7,False,64609.66
2023-09-30,EMP00415,3,9,False,40071.09
2023-12-31,EMP00415,3,10,False,92010.89
2024-03-31,EMP00415,3,9,False,124401.33
2024-06-30,EMP00415,4,8,False,174464.95
2024-09-30,EMP00415,4,5,False,43654.77
2024-12-31,EMP00415,4,10,False,98225.07
2022-09-30,EMP00416,3,4,False,41939.44
2022-12-31,EMP00416,3,12,False,73684.86
2023-03-31,EMP00416,3,4,False,38483.16
2023-06-30,EMP00416,4,4,False,141176.5
2023-09-30,EMP00416,4,9,False,135680.05
2023-12-31,EMP00416,4,6,False,38992.42
2024-03-31,EMP00416,4,7,False,119888.88
2024-06-30,EMP00416,4,12,False,87707.31
2024-09-30,EMP00416,3,7,False,76728.36
2024-12-31,EMP00416,3,9,False,41520.15
2022-03-31,EMP00417,5,7,False,60785.87
2022-06-30,EMP00417,3,7,False,144555.47
2022-09-30,EMP00417,2,4,False,0.0
2022-12-31,EMP00417,3,6,False,170391.15
2023-03-31,EMP00417,3,8,False,65228.99
2023-06-30,EMP00417,1,12,False,0.0
2023-09-30,EMP00417,5,6,False,176447.8
2023-12-31,EMP00417,4,9,False,76101.63
2024-03-31,EMP00417,3,4,False,159388.57
2024-06-30,EMP00417,5,5,False,131498.51
2024-09-30,EMP00417,3,6,False,55094.31
2024-12-31,EMP00417,4,5,False,58233.44
2023-03-31,EMP00418,4,5,False,59681.81
2023-06-30,EMP00418,3,11,False,50029.19
2023-09-30,EMP00418,2,4,False,0.0
2023-12-31,EMP00418,5,11,False,55762.35
2024-03-31,EMP00418,3,11,False,24768.65
2024-06-30,EMP00418,3,5,False,28822.53
2024-09-30,EMP00418,4,6,False,48717.81
2024-12-31,EMP00418,4,11,False,43390.08
2022-03-31,EMP00419,3,11,False,60920.03
2022-06-30,EMP00419,3,10,False,57613.86
2022-09-30,EMP00419,4,9,False,41687.84
2022-12-31,EMP00419,3,5,False,118486.16
2023-03-31,EMP00419,3,3,False,125519.69
2023-06-30,EMP00419,3,12,False,85637.67
2023-09-30,EMP00419,3,11,False,122870.18
2023-12-31,EMP00419,4,10,False,23244.14
2024-03-31,EMP00419,1,6,False,0.0
2024-06-30,EMP00419,3,8,False,39494.98
2024-09-30,EMP00419,4,9,False,96383.78
2024-12-31,EMP00419,3,4,False,22623.5
2022-03-31,EMP00420,3,8,False,105516.72
2022-06-30,EMP00420,2,7,False,0.0
2022-09-30,EMP00420,5,12,False,119300.04
2022-12-31,EMP00420,4,6,False,118797.91
2023-03-31,EMP00420,4,10,False,39303.54
2023-06-30,EMP00420,1,4,False,0.0
2023-09-30,EMP00420,3,3,False,92604.09
2023-12-31,EMP00420,2,3,False,0.0
2024-03-31,EMP00420,5,9,False,60431.36
2024-06-30,EMP00420,4,5,False,84724.32
2024-09-30,EMP00420,3,12,False,47120.81
2024-12-31,EMP00420,4,9,True,136943.9
2022-03-31,EMP00421,2,6,False,0.0
2022-06-30,EMP00421,4,5,False,44142.3
2022-09-30,EMP00421,5,9,False,62669.58
2022-12-31,EMP00421,4,11,False,70182.86
2023-03-31,EMP00421,3,11,False,38650.29
2023-06-30,EMP00421,4,3,False,58586.0
2023-09-30,EMP00421,3,10,False,47440.66
2023-12-31,EMP00421,3,12,False,49489.5
2024-03-31,EMP00421,3,5,False,49463.73
2024-06-30,EMP00421,4,7,False,40804.4
2024-09-30,EMP00421,3,10,False,45547.66
2024-12-31,EMP00421,3,9,False,53816.1
2024-03-31,EMP00422,5,7,False,105033.63
2024-06-30,EMP00422,3,12,False,79563.83
2024-09-30,EMP00422,3,10,False,113327.37
2024-12-31,EMP00422,3,8,False,70336.15
2022-03-31,EMP00423,5,4,False,26427.69
2022-06-30,EMP00423,4,3,False,42845.68
2022-09-30,EMP00423,4,4,False,41115.16
2022-03-31,EMP00424,3,4,False,57650.84
2022-06-30,EMP00424,3,10,False,136144.16
2022-09-30,EMP00424,3,10,False,201935.98
2022-12-31,EMP00424,4,11,False,109252.48
2023-03-31,EMP00424,5,4,False,170915.77
2023-06-30,EMP00424,4,5,False,137441.96
2023-09-30,EMP00424,3,5,False,47138.32
2023-12-31,EMP00424,3,3,False,202710.83
2024-03-31,EMP00424,3,12,False,38629.03
2024-06-30,EMP00424,2,7,False,0.0
2024-09-30,EMP00424,4,8,True,91623.61
2024-12-31,EMP00424,5,6,False,158467.48
2022-03-31,EMP00425,2,7,False,0.0
2022-06-30,EMP00425,3,9,False,30574.71
2022-09-30,EMP00425,2,8,False,0.0
2022-12-31,EMP00425,4,3,False,68650.57
2023-03-31,EMP00425,3,8,False,72201.81
2023-06-30,EMP00425,3,12,False,72469.87
2023-09-30,EMP00425,2,10,False,0.0
2023-12-31,EMP00425,3,6,False,109134.52
2024-03-31,EMP00425,3,8,False,93749.92
2024-06-30,EMP00425,1,3,False,0.0
2024-09-30,EMP00425,3,9,False,22618.29
2024-12-31,EMP00425,3,4,False,55098.32
2022-03-31,EMP00426,4,5,False,68855.0
2022-06-30,EMP00426,4,10,False,48086.04
2022-09-30,EMP00426,4,11,False,20792.55
2022-12-31,EMP00426,4,3,True,51086.66
2023-03-31,EMP00426,3,12,False,65303.6
2023-06-30,EMP00426,5,11,False,22769.01
2023-09-30,EMP00426,3,5,False,31379.46
2023-12-31,EMP00426,3,5,False,77304.72
2024-03-31,EMP00426,4,6,False,38311.88
2024-06-30,EMP00426,5,5,False,31457.86
2024-09-30,EMP00426,3,8,False,73944.95
2024-12-31,EMP00426,3,3,False,83740.51
2022-03-31,EMP00427,3,12,False,47194.44
2022-06-30,EMP00427,2,7,False,0.0
2022-09-30,EMP00427,4,11,False,55748.49
2022-12-31,EMP00427,3,12,False,34954.27
2023-03-31,EMP00427,3,12,False,110238.8
2023-06-30,EMP00427,4,5,True,27814.2
2023-09-30,EMP00427,4,12,False,34354.02
2023-12-31,EMP00427,3,12,False,56648.79
2024-03-31,EMP00427,3,4,False,91870.99
2024-06-30,EMP00427,3,12,False,33280.7
2024-09-30,EMP00427,3,10,False,29716.66
2024-12-31,EMP00427,4,9,False,26880.99
2022-03-31,EMP00428,5,11,False,82942.06
2022-06-30,EMP00428,3,4,False,67145.99
2022-09-30,EMP00428,4,11,False,36734.47
2022-12-31,EMP00428,4,10,False,90846.5
2023-03-31,EMP00428,3,11,False,73602.06
2023-06-30,EMP00428,5,10,False,62888.68
2023-09-30,EMP00428,3,8,False,53629.36
2023-12-31,EMP00428,4,4,False,80184.52
2024-03-31,EMP00428,3,6,False,80174.61
2024-06-30,EMP00428,3,5,False,19761.9
2024-09-30,EMP00428,2,11,False,0.0
2024-12-31,EMP00428,2,10,False,0.0
2022-03-31,EMP00429,3,6,False,18232.48
2022-06-30,EMP00429,5,8,False,89096.04
2022-09-30,EMP00429,4,7,False,51565.11
2022-12-31,EMP00429,3,4,False,49355.44
2023-03-31,EMP00429,1,6,False,0.0
2023-06-30,EMP00429,3,9,False,56551.81
2023-09-30,EMP00429,4,10,False,91131.08
2023-12-31,EMP00429,4,11,False,33252.44
2024-03-31,EMP00429,4,10,False,64289.81
2024-06-30,EMP00429,5,3,False,36905.16
2024-09-30,EMP00429,4,4,False,62169.48
2024-12-31,EMP00429,2,12,False,0.0
2022-03-31,EMP00430,4,9,False,24192.12
2022-06-30,EMP00430,3,5,False,12295.17
2022-09-30,EMP00430,2,4,False,0.0
2022-12-31,EMP00430,4,7,False,41986.41
2023-03-31,EMP00430,3,7,False,14843.65
2023-06-30,EMP00430,2,12,False,0.0
2023-09-30,EMP00430,5,7,False,45347.02
2023-12-31,EMP00430,2,9,False,0.0
2024-03-31,EMP00430,4,12,False,26133.14
2024-06-30,EMP00430,3,7,False,11109.21
2024-09-30,EMP00430,3,6,False,29706.18
2024-12-31,EMP00430,5,5,False,11821.29
2024-09-30,EMP00431,5,12,False,31218.93
2024-12-31,EMP00431,3,6,False,35393.06
2022-03-31,EMP00432,5,9,False,57174.68
2022-06-30,EMP00432,3,12,False,11145.43
2022-09-30,EMP00432,2,3,False,0.0
2022-12-31,EMP00432,3,3,False,12720.88
2023-03-31,EMP00432,3,8,False,48727.77
2023-12-31,EMP00433,3,3,False,72386.93
2024-03-31,EMP00433,2,7,False,0.0
2024-06-30,EMP00433,3,4,False,90383.39
2024-09-30,EMP00433,3,3,False,48889.0
2024-12-31,EMP00433,4,6,True,32059.11
2022-03-31,EMP00434,3,7,False,73296.64
2022-06-30,EMP00434,4,4,False,114242.86
2022-09-30,EMP00434,4,11,False,79755.32
2022-12-31,EMP00434,3,7,False,111933.98
2023-03-31,EMP00434,3,9,False,100814.55
2023-06-30,EMP00434,1,5,False,0.0
2023-09-30,EMP00434,4,8,False,44671.15
2023-12-31,EMP00434,5,9,False,109907.64
2024-03-31,EMP00434,2,5,False,0.0
2024-06-30,EMP00434,3,8,False,30230.17
2024-09-30,EMP00434,3,9,False,140561.26
2024-12-31,EMP00434,3,11,False,66690.3
2022-03-31,EMP00435,3,12,False,22059.73
2022-06-30,EMP00435,4,4,False,73138.52
2022-09-30,EMP00435,3,5,False,31786.48
2022-12-31,EMP00435,2,11,False,0.0
2023-03-31,EMP00435,2,6,False,0.0
2023-06-30,EMP00435,2,4,False,0.0
2023-09-30,EMP00435,2,12,False,0.0
2023-12-31,EMP00435,3,12,False,65842.53
2024-03-31,EMP00435,4,11,False,56694.22
2024-06-30,EMP00435,3,5,False,21015.31
2024-09-30,EMP00435,4,12,False,39909.36
2024-12-31,EMP00435,3,7,False,69783.51
2022-03-31,EMP00436,4,8,False,143114.23
2022-06-30,EMP00436,3,3,False,215905.63
2022-09-30,EMP00436,4,7,False,181059.89
2022-12-31,EMP00436,3,8,False,100212.11
2023-03-31,EMP00436,5,11,False,55196.22
2023-06-30,EMP00436,2,12,False,0.0
2023-09-30,EMP00436,4,8,False,116466.14
2023-12-31,EMP00436,3,4,False,154303.64
2024-03-31,EMP00436,3,10,False,97109.79
2024-06-30,EMP00436,3,5,False,140904.56
2024-09-30,EMP00436,5,7,False,163143.67
2024-12-31,EMP00436,3,7,False,101501.39
2023-09-30,EMP00438,4,12,False,50210.57
2023-12-31,EMP00438,5,11,False,22332.16
2024-03-31,EMP00438,2,6,False,0.0
2024-06-30,EMP00438,3,5,False,33999.73
2024-09-30,EMP00438,4,9,True,18650.24
2024-12-31,EMP00438,4,4,False,44946.56
2023-09-30,EMP00439,3,6,False,96978.44
2023-12-31,EMP00439,3,7,False,28388.25
2024-03-31,EMP00439,3,4,False,77607.52
2024-06-30,EMP00439,3,6,False,89704.18
2024-09-30,EMP00439,3,10,False,66434.26
2024-12-31,EMP00439,3,7,False,94158.35
2022-03-31,EMP00440,3,6,False,62994.93
2022-06-30,EMP00440,3,10,False,29550.44
2022-09-30,EMP00440,2,4,False,0.0
2022-12-31,EMP00440,4,10,False,67512.84
2023-03-31,EMP00440,3,8,False,46700.63
2023-06-30,EMP00440,4,5,False,69931.95
2023-09-30,EMP00440,1,9,False,0.0
2023-12-31,EMP00440,3,10,False,29271.16
2024-03-31,EMP00440,3,3,False,33218.96
2024-06-30,EMP00440,3,11,False,63834.71
2024-09-30,EMP00440,3,7,False,37987.53
2024-12-31,EMP00440,3,8,False,71091.07
2022-03-31,EMP00441,3,10,False,47943.52
2022-06-30,EMP00441,3,10,False,47603.55
2022-09-30,EMP00441,3,10,False,33365.75
2022-12-31,EMP00441,2,5,False,0.0
2023-03-31,EMP00441,1,6,False,0.0
2023-06-30,EMP00441,4,5,False,10862.17
2023-09-30,EMP00441,3,8,False,8829.03
2023-12-31,EMP00441,3,5,False,12270.14
2024-03-31,EMP00441,2,9,False,0.0
2024-06-30,EMP00441,3,5,False,26605.53
2024-09-30,EMP00441,3,10,False,22475.82
2024-12-31,EMP00441,3,7,False,20748.33
2022-03-31,EMP00442,1,9,False,0.0
2022-06-30,EMP00442,3,7,False,25303.59
2022-09-30,EMP00442,3,10,False,95383.14
2022-12-31,EMP00442,4,8,False,66221.1
2023-03-31,EMP00442,3,3,False,95381.43
2023-06-30,EMP00442,4,8,False,42251.07
2023-09-30,EMP00442,3,6,False,28200.32
2022-03-31,EMP00443,4,6,False,33440.96
2022-06-30,EMP00443,2,3,False,0.0
2022-09-30,EMP00443,3,3,False,72727.89
2022-12-31,EMP00443,3,12,False,49191.9
2023-03-31,EMP00443,5,9,False,30106.32
2023-06-30,EMP00443,1,10,False,0.0
2023-09-30,EMP00443,3,11,False,59304.67
